dias;Appliances;lights;T1;RH_1;T2;RH_2;T3;RH_3;T4;RH_4;T5;RH_5;T6;RH_6;T7;RH_7;T8;RH_8;T9;RH_9;T_out;Press_mm_hg;RH_out;Windspeed;Visibility;Tdewpoint;rv1;rv2
Quarta;70;0;20,13;51,97;19,43;49,49;20,36;45,47;18,50;46,09;17,50;54,00;9,39;94,09;17,48;42,80;17,95;49,06;17,10;47,50;9,43;759,80;86,00;8,67;25,33;7,13;22,51;22,51
Quarta;70;0;20,26;51,10;19,63;49,10;20,43;45,66;18,50;46,09;17,50;54,08;9,39;94,43;17,44;42,87;17,91;49,13;17,02;47,42;9,47;759,75;86,00;8,83;25,67;7,17;1,36;1,36
Quarta;60;0;20,39;50,23;19,82;48,40;20,50;45,79;18,50;46,16;17,50;54,09;9,39;94,43;17,43;42,94;17,91;49,20;17,07;47,47;9,50;759,70;86,00;9,00;26,00;7,20;0,91;0,91
Quarta;70;0;20,46;49,63;19,96;47,87;20,50;45,86;18,50;46,20;17,50;54,06;9,39;94,73;17,53;44,08;17,89;49,23;17,10;47,53;9,53;759,65;85,50;9,00;28,33;7,15;43,60;43,60
Quarta;40;0;20,63;48,86;20,13;47,27;20,57;45,79;18,50;46,20;17,50;53,93;9,39;94,60;17,91;46,17;17,89;49,28;17,10;47,59;9,57;759,60;85,00;9,00;30,67;7,10;47,76;47,76
Quarta;40;0;20,70;48,39;20,20;46,73;20,60;45,74;18,50;46,29;17,50;53,80;9,39;94,37;18,30;46,38;17,91;49,29;17,10;47,59;9,60;759,55;84,50;9,00;33,00;7,05;44,64;44,64
Quarta;40;0;20,79;47,80;20,32;46,33;20,60;45,66;18,50;46,29;17,50;53,67;9,39;93,97;18,57;46,25;17,89;49,29;17,10;47,59;9,63;759,50;84,00;9,00;35,33;7,00;42,82;42,82
Quarta;310;30;20,86;47,46;20,46;46,00;20,53;45,59;18,50;46,29;17,50;53,56;9,39;93,46;18,77;46,11;17,89;49,31;17,10;47,59;9,67;759,45;83,50;9,00;37,67;6,95;6,18;6,18
Quarta;390;40;21,00;47,06;20,53;45,63;20,53;45,59;18,50;46,43;17,81;64,78;9,46;92,93;18,81;45,50;17,89;49,36;17,10;47,66;9,70;759,40;83,00;9,00;40,00;6,90;11,08;11,08
Quarta;380;50;21,07;46,73;20,67;45,36;20,60;45,53;19,20;46,53;18,41;76,93;9,39;92,27;18,73;45,59;17,89;49,32;17,07;47,66;9,73;759,42;82,50;9,17;40,00;6,83;34,51;34,51
Quarta;370;30;21,13;46,33;20,73;45,03;20,73;45,50;19,93;46,13;18,22;76,34;9,39;91,93;18,87;45,67;17,89;49,29;17,07;47,66;9,77;759,43;82,00;9,33;40,00;6,77;32,44;32,44
Quarta;370;40;21,20;46,07;20,79;44,83;20,73;45,36;20,67;45,49;18,15;75,70;9,53;91,53;18,78;45,46;17,89;49,29;17,07;47,56;9,80;759,45;81,50;9,50;40,00;6,70;4,57;4,57
Quarta;90;20;21,20;45,80;20,79;44,56;20,79;45,16;21,19;45,03;18,10;74,40;9,60;90,20;18,64;45,46;17,89;49,29;17,07;47,56;9,83;759,47;81,00;9,67;40,00;6,63;29,78;29,78
Quarta;60;30;21,26;45,59;20,79;44,36;20,79;45,09;21,50;44,63;18,05;72,32;9,64;88,94;18,55;45,34;17,89;49,26;17,03;47,53;9,87;759,48;80,50;9,83;40,00;6,57;47,22;47,22
Quinta;50;20;21,29;45,36;20,79;44,20;20,79;45,06;21,50;44,50;18,00;69,89;9,69;88,43;18,49;45,23;17,87;49,18;17,10;47,59;9,90;759,50;80,00;10,00;40,00;6,50;6,43;6,43
Quinta;50;20;21,29;45,23;20,76;44,06;20,73;45,00;21,29;44,80;18,00;67,18;9,69;88,10;18,40;45,04;17,89;49,20;17,00;47,40;9,88;759,43;80,17;10,00;40,00;6,52;26,24;26,24
Quinta;50;10;21,29;45,05;20,70;44,00;20,79;44,90;21,23;45,00;17,95;65,16;9,69;88,23;18,39;45,00;17,89;49,20;17,07;47,47;9,87;759,37;80,33;10,00;40,00;6,53;46,59;46,59
Quinta;40;0;21,20;44,86;20,70;44,00;20,79;44,83;21,07;45,09;17,95;64,06;9,69;88,63;18,34;45,00;17,89;49,20;17,03;47,46;9,85;759,30;80,50;10,00;40,00;6,55;22,10;22,10
Quinta;50;0;21,20;44,79;20,70;43,93;20,70;44,43;20,93;45,16;17,89;63,54;9,73;87,90;18,29;45,14;17,89;49,20;17,10;47,59;9,83;759,23;80,67;10,00;40,00;6,57;20,10;20,10
Quinta;30;0;21,20;44,66;20,60;43,70;20,70;44,16;20,75;45,15;17,89;63,19;9,73;88,02;18,29;45,27;17,89;49,20;17,10;47,84;9,82;759,17;80,83;10,00;40,00;6,58;18,28;18,28
Quinta;20;0;21,13;44,59;20,60;43,63;20,60;43,76;20,57;45,23;17,89;62,92;9,69;88,43;18,29;45,40;17,89;49,20;17,10;48,03;9,80;759,10;81,00;10,00;40,00;6,60;28,64;28,64
Quinta;20;0;21,10;44,56;20,57;43,59;20,60;43,57;20,43;45,29;17,86;62,51;9,69;88,23;18,29;45,55;17,89;49,20;17,10;48,09;9,83;759,00;81,00;10,00;40,00;6,63;5,31;5,31
Quinta;30;0;21,03;44,43;20,50;43,59;20,57;43,53;20,36;45,40;17,81;62,03;9,73;88,19;18,29;45,59;17,89;49,22;17,10;48,20;9,87;758,90;81,00;10,00;40,00;6,67;32,86;32,86
Quinta;40;0;21,00;44,29;20,43;43,50;20,50;43,59;20,23;45,40;17,79;61,61;9,73;88,26;18,25;45,63;17,87;49,22;17,10;48,20;9,90;758,80;81,00;10,00;40,00;6,70;40,02;40,02
Quinta;50;0;21,00;44,23;20,43;43,43;20,39;43,55;20,17;45,50;17,79;61,23;9,80;87,76;18,25;45,75;17,88;49,26;17,10;48,29;9,93;758,70;81,00;10,00;40,00;6,73;8,00;8,00
Quinta;50;0;20,89;44,20;20,36;43,40;20,39;43,50;20,03;45,50;17,79;60,83;9,80;88,56;18,23;46,00;17,85;49,26;17,10;48,36;9,97;758,60;81,00;10,00;40,00;6,77;24,96;24,96
Quinta;40;0;20,89;44,20;20,29;43,40;20,39;43,56;19,96;45,59;17,79;60,50;9,80;88,26;18,23;46,14;17,82;49,23;17,10;48,40;10,00;758,50;81,00;10,00;40,00;6,80;6,94;6,94
Quinta;40;0;20,86;44,16;20,26;43,50;20,39;43,59;19,89;45,66;17,79;60,17;9,80;88,19;18,20;46,29;17,84;49,26;17,10;48,47;10,02;758,50;80,83;10,00;40,00;6,78;34,43;34,43
Quinta;40;0;20,79;44,09;20,20;43,50;20,32;43,59;19,86;45,70;17,79;59,87;9,83;88,60;18,20;46,30;17,83;49,30;17,10;48,50;10,03;758,50;80,67;10,00;40,00;6,77;24,03;24,03
Quinta;40;0;20,79;44,09;20,20;43,50;20,29;43,59;19,79;45,70;17,79;59,62;9,89;88,87;18,20;46,32;17,86;49,35;17,10;48,56;10,05;758,50;80,50;10,00;40,00;6,75;10,39;10,39
Quinta;40;0;20,73;44,09;20,13;43,50;20,29;43,66;19,70;45,90;17,79;59,42;9,89;89,26;18,20;46,40;17,85;49,36;17,10;48,63;10,07;758,50;80,33;10,00;40,00;6,73;35,89;35,89
Quinta;40;0;20,70;44,09;20,10;43,59;20,29;43,70;19,70;45,90;17,78;59,16;9,89;88,69;18,20;46,47;17,86;49,36;17,10;48,70;10,08;758,50;80,17;10,00;40,00;6,72;16,67;16,67
Quinta;20;0;20,70;44,09;20,03;43,53;20,29;43,70;19,67;45,90;17,77;58,96;9,96;88,46;18,20;46,50;17,81;49,31;17,10;48,73;10,10;758,50;80,00;10,00;40,00;6,70;26,47;26,47
Quinta;30;0;20,67;44,16;20,00;43,59;20,26;43,63;19,60;45,90;17,70;58,74;10,00;88,09;18,20;46,58;17,80;49,30;17,10;48,79;10,10;758,45;80,17;10,00;40,00;6,75;29,67;29,67
Quinta;20;0;20,60;44,09;19,97;43,59;20,20;43,50;19,50;45,93;17,72;58,57;10,00;87,50;18,20;46,70;17,80;49,30;17,17;48,83;10,10;758,40;80,33;10,00;40,00;6,80;37,99;37,99
Quinta;40;0;20,60;44,20;19,89;43,59;20,17;43,36;19,50;46,00;17,70;58,45;10,07;88,12;18,20;46,80;17,80;49,30;17,17;48,90;10,10;758,35;80,50;10,00;40,00;6,85;1,98;1,98
Quinta;40;0;20,52;44,20;19,86;43,70;20,10;43,36;19,46;46,06;17,70;58,29;9,93;88,79;18,20;46,90;17,79;49,37;17,17;48,90;10,10;758,30;80,67;10,00;40,00;6,90;31,56;31,56
Quinta;40;0;20,50;44,26;19,79;43,70;20,00;43,33;19,39;46,00;17,70;58,15;9,93;88,97;18,20;47,12;17,83;49,44;17,17;48,97;10,10;758,25;80,83;10,00;40,00;6,95;8,52;8,52
Quinta;40;0;20,50;44,33;19,79;43,70;20,00;43,40;19,39;46,05;17,70;57,99;10,00;88,89;18,20;47,20;17,79;49,40;17,10;49,00;10,10;758,20;81,00;10,00;40,00;7,00;35,36;35,36
Quinta;50;0;20,43;44,33;19,79;43,70;20,00;43,43;19,39;46,20;17,70;57,83;10,00;88,99;18,20;47,31;17,79;49,40;17,13;49,03;10,10;758,12;81,17;9,83;40,00;7,02;13,24;13,24
Quinta;50;0;20,39;44,23;19,70;43,79;19,93;43,50;19,32;46,20;17,70;57,70;10,00;88,99;18,20;47,40;17,79;49,44;17,20;49,09;10,10;758,03;81,33;9,67;40,00;7,03;4,02;4,02
Quinta;40;0;20,39;44,29;19,70;43,79;19,89;43,53;19,29;46,20;17,70;57,56;10,07;88,90;18,20;47,38;17,81;49,46;17,20;49,13;10,10;757,95;81,50;9,50;40,00;7,05;35,66;35,66
Quinta;40;0;20,36;44,33;19,70;43,79;19,89;43,59;19,29;46,26;17,70;57,44;10,00;88,83;18,20;47,36;17,79;49,50;17,20;49,20;10,10;757,87;81,67;9,33;40,00;7,07;37,54;37,54
Quinta;30;0;20,29;44,40;19,70;43,79;19,89;43,59;19,23;46,23;17,70;57,34;10,00;88,66;18,20;47,29;17,79;49,50;17,20;49,20;10,10;757,78;81,83;9,17;40,00;7,08;8,51;8,51
Quinta;20;0;20,29;44,50;19,63;43,83;19,89;43,70;19,23;46,29;17,70;57,23;9,93;88,59;18,20;47,30;17,79;49,50;17,20;49,26;10,10;757,70;82,00;9,00;40,00;7,10;10,74;10,74
Quinta;20;0;20,29;44,50;19,63;43,83;19,82;43,63;19,20;46,29;17,70;57,13;9,86;88,90;18,20;47,38;17,79;49,50;17,20;49,29;10,13;757,65;81,83;9,17;40,00;7,10;6,84;6,84
Quinta;20;0;20,20;44,40;19,60;43,83;19,79;43,63;19,20;46,29;17,70;57,05;9,80;89,56;18,20;47,38;17,79;49,50;17,20;49,29;10,17;757,60;81,67;9,33;40,00;7,10;16,04;16,04
Quinta;50;0;20,20;44,47;19,60;43,90;19,73;43,70;19,20;46,36;17,69;56,92;9,89;89,67;18,20;47,38;17,79;49,50;17,20;49,40;10,20;757,55;81,50;9,50;40,00;7,10;32,98;32,98
Quinta;50;0;20,20;44,59;19,57;43,93;19,70;43,79;19,20;46,36;17,68;56,84;9,97;88,95;18,20;47,40;17,79;49,50;17,20;49,40;10,23;757,50;81,33;9,67;40,00;7,10;22,91;22,91
Quinta;40;0;20,20;44,66;19,50;44,06;19,70;43,86;19,10;46,40;17,66;56,73;10,07;88,66;18,20;47,40;17,79;49,53;17,20;49,40;10,27;757,45;81,17;9,83;40,00;7,10;11,09;11,09
Quinta;40;0;20,10;44,70;19,50;44,09;19,70;43,93;19,10;46,40;17,63;56,63;10,03;87,77;18,20;47,40;17,79;49,57;17,20;49,47;10,30;757,40;81,00;10,00;40,00;7,10;2,48;2,48
Quinta;50;0;20,10;44,76;19,50;44,09;19,70;44,00;19,10;46,43;17,60;56,55;10,10;87,10;18,20;47,40;17,79;49,59;17,20;49,43;10,30;757,38;80,83;10,00;38,17;7,07;42,15;42,15
Quinta;40;0;20,10;44,83;19,39;44,09;19,70;44,00;19,10;46,50;17,63;56,49;10,13;85,73;18,20;47,39;17,79;49,59;17,26;49,56;10,30;757,37;80,67;10,00;36,33;7,03;23,02;23,02
Quinta;40;0;20,10;44,90;19,39;44,17;19,70;44,00;19,07;46,47;17,61;56,43;10,26;85,73;18,20;47,30;17,79;49,59;17,23;49,59;10,30;757,35;80,50;10,00;34,50;7,00;2,23;2,23
Quinta;40;0;20,00;44,79;19,39;44,26;19,70;44,03;19,00;46,40;17,60;56,36;10,23;85,52;18,20;47,31;17,79;49,61;17,29;49,59;10,30;757,33;80,33;10,00;32,67;6,97;16,50;16,50
Quinta;20;10;20,00;44,82;19,39;44,33;19,70;44,09;19,00;46,40;17,60;56,29;10,30;85,40;18,20;47,48;17,79;49,60;17,26;49,56;10,30;757,32;80,17;10,00;30,83;6,93;17,52;17,52
Quinta;60;10;20,00;44,97;19,32;44,40;19,70;44,13;19,00;46,47;17,60;56,23;10,30;85,13;18,23;47,68;17,77;49,66;17,20;49,56;10,30;757,30;80,00;10,00;29,00;6,90;11,81;11,81
Quinta;20;10;19,89;45,46;19,29;44,43;19,70;44,20;19,00;46,50;17,62;56,20;10,30;85,59;18,21;47,44;17,79;49,64;17,25;49,65;10,18;757,32;81,50;9,83;34,83;7,05;10,47;10,47
Quinta;40;10;19,96;45,66;19,29;44,56;19,70;44,20;19,00;46,53;17,61;56,11;10,16;87,93;18,20;47,13;17,79;49,69;17,29;49,66;10,07;757,33;83,00;9,67;40,67;7,20;14,48;14,48
Quinta;110;0;19,96;45,86;19,29;44,66;19,63;44,13;19,00;46,59;17,60;56,09;10,03;89,87;18,20;46,83;17,78;49,70;17,29;49,59;9,95;757,35;84,50;9,50;46,50;7,35;14,99;14,99
Quinta;310;0;19,89;45,86;19,29;44,86;19,60;44,23;19,00;46,59;17,60;56,07;9,76;92,50;18,18;46,63;17,76;49,70;17,29;49,50;9,83;757,37;86,00;9,33;52,33;7,50;44,68;44,68
Quinta;50;0;19,89;45,93;19,26;44,86;19,68;44,47;18,93;46,66;17,60;56,06;9,69;94,23;18,17;46,46;17,79;49,76;17,23;49,43;9,72;757,38;87,50;9,17;58,17;7,65;38,13;38,13
Quinta;60;0;19,82;46,06;19,20;44,86;19,70;44,59;18,89;46,70;17,60;56,01;9,60;95,66;18,14;46,25;17,79;49,81;17,26;49,36;9,60;757,40;89,00;9,00;64,00;7,80;5,20;5,20
Quinta;60;0;19,79;46,09;19,20;44,90;19,70;44,63;18,89;46,70;17,60;56,00;9,53;96,60;18,10;46,13;17,79;49,89;17,20;49,29;9,63;757,38;88,67;9,17;57,50;7,78;37,93;37,93
Quinta;60;0;19,79;46,03;19,20;44,90;19,70;44,70;18,89;46,73;17,60;55,93;9,50;97,12;18,10;46,01;17,75;49,90;17,20;49,26;9,67;757,37;88,33;9,33;51,00;7,77;20,74;20,74
Quinta;60;0;19,79;46,00;19,20;45,00;19,79;44,73;18,89;46,79;17,60;55,89;9,57;97,19;18,10;45,91;17,78;49,92;17,20;49,20;9,70;757,35;88,00;9,50;44,50;7,75;11,05;11,05
Quinta;60;0;19,79;46,00;19,20;45,00;19,79;44,79;18,89;46,79;17,60;55,83;9,69;96,84;18,10;45,80;17,76;50,00;17,20;49,20;9,73;757,33;87,67;9,67;38,00;7,73;0,34;0,34
Quinta;60;0;19,79;46,00;19,20;45,03;19,79;44,83;18,89;46,86;17,60;55,79;9,73;96,33;18,05;45,66;17,77;50,00;17,20;49,20;9,77;757,32;87,33;9,83;31,50;7,72;1,51;1,51
Quinta;50;0;19,79;46,00;19,20;45,09;19,79;44,90;18,79;46,79;17,60;55,74;9,80;96,06;18,00;45,58;17,75;50,00;17,20;49,09;9,80;757,30;87,00;10,00;25,00;7,70;12,51;12,51
Quinta;60;0;19,79;45,97;19,20;45,09;19,79;44,90;18,79;46,79;17,60;55,70;9,76;96,10;18,00;45,50;17,75;50,03;17,20;49,09;9,78;757,32;87,67;10,00;28,33;7,80;11,02;11,02
Quinta;40;0;19,79;45,90;19,13;45,09;19,86;44,97;18,79;46,79;17,60;55,70;9,69;96,96;18,00;45,48;17,76;50,09;17,20;49,09;9,77;757,33;88,33;10,00;31,67;7,90;15,40;15,40
Quinta;50;0;19,79;45,90;19,10;45,20;19,89;45,00;18,79;46,79;17,60;55,63;9,69;98,00;18,00;45,40;17,76;50,10;17,20;49,03;9,75;757,35;89,00;10,00;35,00;8,00;45,44;45,44
Quinta;390;0;19,79;45,90;19,10;45,20;19,89;45,00;18,79;46,79;17,60;55,59;9,63;98,26;18,00;45,40;17,73;50,16;17,20;49,00;9,73;757,37;89,67;10,00;38,33;8,10;46,93;46,93
Quinta;340;0;19,79;45,90;19,10;45,26;19,89;45,00;18,79;46,86;17,59;55,59;9,69;98,66;17,99;45,34;17,72;50,20;17,20;49,00;9,72;757,38;90,33;10,00;41,67;8,20;24,60;24,60
Quinta;40;0;19,73;45,97;19,10;45,29;19,89;45,00;18,79;46,90;17,59;55,55;9,69;98,93;17,98;45,29;17,75;50,20;17,20;49,00;9,70;757,40;91,00;10,00;45,00;8,30;8,40;8,40
Quinta;20;0;19,70;46,15;19,10;45,29;19,93;45,09;18,73;46,90;17,60;55,50;9,69;99,43;17,95;45,29;17,70;50,21;17,13;49,00;9,80;757,45;90,33;10,00;42,33;8,28;9,44;9,44
Quinta;20;0;19,70;46,20;19,10;45,40;20,00;45,03;18,75;46,95;17,59;55,50;9,69;99,69;17,89;45,29;17,72;50,26;17,20;49,00;9,90;757,50;89,67;10,00;39,67;8,27;9,58;9,58
Quinta;20;0;19,70;46,20;19,10;45,40;19,96;45,00;18,70;47,00;17,56;55,46;9,83;99,19;17,89;45,29;17,75;50,29;17,17;48,97;10,00;757,55;89,00;10,00;37,00;8,25;25,17;25,17
Quinta;30;0;19,70;46,20;19,00;45,40;19,89;45,00;18,70;47,00;17,55;55,42;9,89;99,00;17,89;45,24;17,72;50,32;17,10;48,97;10,10;757,60;88,33;10,00;34,33;8,23;4,06;4,06
Quinta;40;0;19,70;46,13;19,00;45,40;19,86;45,00;18,70;47,03;17,55;55,40;10,03;98,46;17,89;45,21;17,72;50,40;17,10;49,00;10,20;757,65;87,67;10,00;31,67;8,22;39,73;39,73
Quinta;50;0;19,70;46,09;19,00;45,43;19,79;45,00;18,70;47,09;17,53;55,40;10,16;97,79;17,89;45,20;17,70;50,40;17,17;49,00;10,30;757,70;87,00;10,00;29,00;8,20;28,57;28,57
Quinta;50;0;19,70;46,09;19,00;45,50;19,79;45,06;18,70;47,09;17,54;55,36;10,19;96,73;17,89;45,20;17,70;50,40;17,17;48,97;10,38;757,58;86,67;10,00;29,00;8,23;48,45;48,45
Quinta;40;0;19,70;46,09;19,00;45,50;19,89;45,13;18,70;47,09;17,52;55,31;10,26;96,32;17,89;45,20;17,70;50,42;17,17;48,90;10,47;757,47;86,33;10,00;29,00;8,27;43,79;43,79
Quinta;40;0;19,70;46,09;19,00;45,50;19,89;45,20;18,70;47,20;17,52;55,29;10,43;94,93;17,89;45,20;17,70;50,42;17,20;48,90;10,55;757,35;86,00;10,00;29,00;8,30;35,29;35,29
Quinta;40;0;19,76;46,06;19,00;45,53;19,89;45,20;18,70;47,20;17,53;55,27;10,57;93,40;17,89;45,20;17,73;50,50;17,20;48,90;10,63;757,23;85,67;10,00;29,00;8,33;5,77;5,77
Quinta;40;0;19,70;46,00;19,00;45,59;19,89;45,20;18,70;47,20;17,51;55,22;10,66;92,27;17,89;45,20;17,70;50,50;17,20;48,90;10,72;757,12;85,33;10,00;29,00;8,37;8,05;8,05
Quinta;40;0;19,70;46,00;19,00;45,59;19,89;45,20;18,70;47,20;17,52;55,20;10,73;90,87;17,89;45,17;17,70;50,50;17,20;48,90;10,80;757,00;85,00;10,00;29,00;8,40;16,76;16,76
Quinta;40;0;19,76;46,00;19,00;45,59;19,89;45,20;18,60;47,13;17,56;55,20;10,86;90,33;17,87;45,15;17,73;50,53;17,13;48,90;10,87;756,93;84,50;10,17;30,83;8,37;49,43;49,43
Quinta;30;0;19,70;46,00;19,00;45,59;19,89;45,20;18,60;47,20;17,52;55,15;11,00;88,93;17,85;45,13;17,71;50,55;17,20;48,90;10,93;756,87;84,00;10,33;32,67;8,33;45,70;45,70
Quinta;30;0;19,76;46,00;18,93;45,59;19,89;45,20;18,60;47,20;17,50;55,11;11,07;87,93;17,81;45,04;17,70;50,56;17,10;48,90;11,00;756,80;83,50;10,50;34,50;8,30;26,75;26,75
Quinta;30;0;19,76;46,00;18,89;45,70;19,96;45,16;18,60;47,20;17,50;55,09;11,13;86,73;17,79;45,00;17,70;50,59;17,10;48,90;11,07;756,73;83,00;10,67;36,33;8,27;12,34;12,34
Quinta;20;0;19,76;46,00;18,92;45,70;19,89;45,16;18,60;47,20;17,50;55,09;11,26;85,93;17,79;45,00;17,70;50,59;17,17;48,90;11,13;756,67;82,50;10,83;38,17;8,23;46,12;46,12
Quinta;40;0;19,70;46,00;18,93;45,70;19,89;45,09;18,60;47,26;17,50;55,06;11,30;85,13;17,79;45,00;17,70;50,59;17,10;48,90;11,20;756,60;82,00;11,00;40,00;8,20;37,67;37,67
Quinta;40;0;19,70;46,00;18,89;45,73;19,82;45,09;18,60;47,29;17,53;55,00;11,30;84,53;17,79;45,00;17,70;50,59;17,10;48,86;11,18;756,52;82,00;10,67;38,17;8,20;45,18;45,18
Quinta;40;0;19,79;46,00;18,89;45,79;19,79;45,13;18,60;47,29;17,53;55,00;11,39;83,89;17,79;45,00;17,70;50,59;17,10;48,86;11,17;756,43;82,00;10,33;36,33;8,20;32,58;32,58
Quinta;40;0;19,70;46,00;18,89;45,79;19,79;45,13;18,60;47,29;17,50;54,96;11,39;83,10;17,79;44,99;17,70;50,59;17,10;48,84;11,15;756,35;82,00;10,00;34,50;8,20;1,04;1,04
Quinta;50;0;19,70;46,00;18,89;45,79;19,89;45,20;18,60;47,29;17,50;54,98;11,43;82,90;17,79;44,99;17,70;50,59;17,10;48,79;11,13;756,27;82,00;9,67;32,67;8,20;4,79;4,79
Quinta;40;0;19,70;46,00;18,89;45,79;19,89;45,20;18,60;47,29;17,50;54,91;11,50;82,69;17,79;45,00;17,70;50,59;17,10;48,79;11,12;756,18;82,00;9,33;30,83;8,20;47,48;47,48
Quinta;60;0;19,70;46,00;18,89;45,79;19,89;45,20;18,60;47,29;17,50;54,88;11,50;81,79;17,79;44,98;17,70;50,59;17,10;48,79;11,10;756,10;82,00;9,00;29,00;8,20;44,41;44,41
Quinta;40;0;19,70;46,00;18,89;45,79;19,89;45,20;18,60;47,36;17,50;54,85;11,50;81,67;17,79;44,98;17,70;50,65;17,10;48,79;11,13;756,00;81,83;9,17;30,83;8,20;22,81;22,81
Quinta;30;0;19,70;46,00;18,89;45,79;19,89;45,20;18,57;47,40;17,50;54,79;11,50;81,56;17,79;44,94;17,70;50,66;17,10;48,79;11,17;755,90;81,67;9,33;32,67;8,20;39,34;39,34
Quinta;40;0;19,70;46,00;18,89;45,90;19,89;45,20;18,50;47,40;17,50;54,79;11,57;81,23;17,79;44,92;17,72;50,65;17,10;48,79;11,20;755,80;81,50;9,50;34,50;8,20;10,05;10,05
Quinta;40;0;19,70;46,00;18,89;45,90;19,89;45,20;18,50;47,40;17,50;54,79;11,69;80,34;17,79;44,90;17,70;50,70;17,10;48,79;11,23;755,70;81,33;9,67;36,33;8,20;15,64;15,64
Quinta;40;0;19,70;46,06;18,89;45,90;19,89;45,20;18,50;47,40;17,50;54,76;11,69;79,63;17,79;44,90;17,70;50,70;17,10;48,79;11,27;755,60;81,17;9,83;38,17;8,20;26,49;26,49
Quinta;30;0;19,70;46,06;18,89;45,90;19,89;45,20;18,50;47,43;17,50;54,70;11,63;79,50;17,79;44,91;17,70;50,70;17,10;48,79;11,30;755,50;81,00;10,00;40,00;8,20;9,15;9,15
Quinta;20;0;19,70;46,09;18,79;45,79;19,89;45,26;18,50;47,43;17,50;54,70;11,60;79,50;17,76;44,92;17,71;50,70;17,10;48,79;11,27;755,47;81,00;9,83;40,00;8,17;26,62;26,62
Quinta;30;0;19,70;46,09;18,79;45,86;19,89;45,20;18,50;47,50;17,50;54,68;11,60;79,83;17,79;44,90;17,71;50,70;17,10;48,79;11,23;755,43;81,00;9,67;40,00;8,13;17,41;17,41
Quinta;20;0;19,70;46,13;18,79;45,90;19,89;45,20;18,50;47,50;17,50;54,63;11,53;80,03;17,77;44,90;17,70;50,73;17,10;48,79;11,20;755,40;81,00;9,50;40,00;8,10;25,51;25,51
Quinta;50;0;19,70;46,20;18,79;45,90;19,82;45,20;18,50;47,50;17,50;54,59;11,53;80,16;17,75;44,90;17,70;50,75;17,10;48,79;11,17;755,37;81,00;9,33;40,00;8,07;39,61;39,61
Quinta;40;0;19,63;46,03;18,79;45,90;19,79;45,20;18,50;47,50;17,50;54,59;11,50;80,29;17,76;44,90;17,70;50,74;17,10;48,79;11,13;755,33;81,00;9,17;40,00;8,03;22,06;22,06
Quinta;30;0;19,70;46,09;18,79;45,90;19,79;45,20;18,50;47,50;17,50;54,59;11,43;80,70;17,73;44,90;17,70;50,78;17,10;48,79;11,10;755,30;81,00;9,00;40,00;8,00;14,31;14,31
Quinta;50;0;19,60;46,00;18,79;45,90;19,86;45,26;18,50;47,50;17,50;54,59;11,39;80,47;17,72;44,90;17,70;50,78;17,10;48,79;11,05;755,27;81,17;9,00;40,00;7,97;46,68;46,68
Quinta;40;0;19,60;46,00;18,79;45,90;19,79;45,20;18,50;47,50;17,50;54,56;11,33;80,13;17,71;44,90;17,70;50,79;17,10;48,76;11,00;755,23;81,33;9,00;40,00;7,93;1,52;1,52
Quinta;40;0;19,60;46,00;18,79;45,90;19,82;45,23;18,50;47,50;17,50;54,54;11,30;80,06;17,72;44,90;17,70;50,79;17,10;48,70;10,95;755,20;81,50;9,00;40,00;7,90;42,45;42,45
Quinta;50;0;19,60;46,00;18,76;46,00;19,89;45,29;18,45;47,45;17,50;54,51;11,30;79,93;17,70;44,89;17,70;50,79;17,10;48,76;10,90;755,17;81,67;9,00;40,00;7,87;22,16;22,16
Quinta;40;0;19,60;46,00;18,70;46,00;19,89;45,29;18,43;47,43;17,50;54,50;11,19;79,96;17,70;44,81;17,70;50,79;17,10;48,73;10,85;755,13;81,83;9,00;40,00;7,83;31,60;31,60
Quinta;40;0;19,60;46,09;18,70;46,00;19,89;45,29;18,43;47,43;17,50;54,50;11,19;80,49;17,71;44,83;17,70;50,78;17,10;48,73;10,80;755,10;82,00;9,00;40,00;7,80;39,00;39,00
Quinta;40;0;19,60;46,09;18,70;46,00;19,89;45,29;18,39;47,40;17,50;54,50;10,86;84,02;17,71;44,84;17,70;50,78;17,10;48,70;10,70;755,07;83,00;9,00;37,17;7,87;14,02;14,02
Quinta;40;0;19,57;46,09;18,70;46,03;19,89;45,29;18,39;47,47;17,50;54,48;10,73;85,43;17,70;44,84;17,70;50,79;17,10;48,70;10,60;755,03;84,00;9,00;34,33;7,93;6,16;6,16
Quinta;30;0;19,50;46,09;18,70;46,03;19,89;45,29;18,39;47,50;17,50;54,49;10,53;88,26;17,70;44,89;17,70;50,79;17,10;48,70;10,50;755,00;85,00;9,00;31,50;8,00;44,67;44,67
Quinta;30;0;19,50;46,09;18,70;46,09;19,89;45,29;18,39;47,50;17,50;54,46;10,29;91,67;17,70;44,90;17,70;50,79;17,10;48,70;10,40;754,97;86,00;9,00;28,67;8,07;20,30;20,30
Quinta;20;0;19,50;46,16;18,70;46,09;19,89;45,23;18,39;47,50;17,50;54,46;10,19;93,17;17,70;44,90;17,70;50,79;17,10;48,76;10,30;754,93;87,00;9,00;25,83;8,13;37,76;37,76
